transaction_id,account_id,transaction_date,post_date,transaction_type,amount,balance_after,status,description
SAV_TXN_3206,SAV_1040,2023-03-01,2023-03-01,DEPOSIT,386.98193562031236,24323.037462948207,COMPLETED,Regular savings transaction
SAV_TXN_3207,SAV_1040,2023-09-08,2023-09-08,WITHDRAWAL,267.42719495455054,4050.9918742308237,COMPLETED,Regular savings transaction
SAV_TXN_3208,SAV_1041,2023-08-16,2023-08-16,INTEREST,235.88656089377392,11879.517013993329,COMPLETED,Regular savings transaction
SAV_TXN_3209,SAV_1041,2023-06-19,2023-06-19,INTEREST,950.7783106421322,11072.21448981466,COMPLETED,Regular savings transaction
SAV_TXN_3210,SAV_1041,2023-01-22,2023-01-22,TRANSFER,266.2342417328737,1133.3622607519724,COMPLETED,Regular savings transaction
SAV_TXN_3211,SAV_1041,2023-08-15,2023-08-15,INTEREST,606.108059359185,69846.88493778819,COMPLETED,Regular savings transaction
SAV_TXN_3212,SAV_1041,2023-06-22,2023-06-22,WITHDRAWAL,303.05015268993964,32428.842115704425,COMPLETED,Regular savings transaction
SAV_TXN_3213,SAV_1041,2023-07-20,2023-07-20,DEPOSIT,430.90421540247706,2059.5638064230825,COMPLETED,Regular savings transaction
SAV_TXN_3214,SAV_1041,2023-03-07,2023-03-07,WITHDRAWAL,636.5797512473121,2159.5389418905115,COMPLETED,Regular savings transaction
SAV_TXN_3215,SAV_1041,2023-08-15,2023-08-15,INTEREST,318.5674960008519,10148.387773883866,COMPLETED,Regular savings transaction
SAV_TXN_3216,SAV_1041,2023-06-25,2023-06-25,DEPOSIT,444.8693460753264,6612.63076334952,COMPLETED,Regular savings transaction
SAV_TXN_3217,SAV_1041,2023-06-08,2023-06-08,DEPOSIT,66.33455658195821,26088.082073980375,COMPLETED,Regular savings transaction
SAV_TXN_3218,SAV_1041,2023-12-09,2023-12-09,TRANSFER,97.30226538588487,7178.529245892339,COMPLETED,Regular savings transaction
SAV_TXN_3219,SAV_1041,2023-07-23,2023-07-23,TRANSFER,786.6316361157915,18383.887815337424,COMPLETED,Regular savings transaction
SAV_TXN_3220,SAV_1041,2023-08-22,2023-08-22,INTEREST,101.37123738896935,1618.0876920280705,COMPLETED,Regular savings transaction
SAV_TXN_3221,SAV_1041,2023-04-05,2023-04-05,WITHDRAWAL,252.42960770911705,3288.554560115171,COMPLETED,Regular savings transaction
SAV_TXN_3222,SAV_1041,2023-09-30,2023-09-30,DEPOSIT,352.5123024362605,2842.6235380177886,COMPLETED,Regular savings transaction
SAV_TXN_3223,SAV_1041,2023-08-08,2023-08-08,TRANSFER,357.50379172805145,9090.267979977947,COMPLETED,Regular savings transaction
SAV_TXN_3224,SAV_1041,2023-04-03,2023-04-03,WITHDRAWAL,1112.4450559320542,5580.9979524250375,COMPLETED,Regular savings transaction
SAV_TXN_3225,SAV_1041,2023-02-27,2023-02-27,TRANSFER,410.68371893673384,4104.366336001431,COMPLETED,Regular savings transaction
SAV_TXN_3226,SAV_1041,2023-03-07,2023-03-07,INTEREST,268.1623598910334,8200.163613893314,COMPLETED,Regular savings transaction
SAV_TXN_3227,SAV_1041,2023-11-12,2023-11-12,TRANSFER,95.02608943552971,19973.75677183836,COMPLETED,Regular savings transaction
SAV_TXN_3228,SAV_1041,2023-05-13,2023-05-13,INTEREST,2144.656976645724,11870.743645776845,COMPLETED,Regular savings transaction
SAV_TXN_3229,SAV_1041,2023-06-26,2023-06-26,WITHDRAWAL,2718.8653626837286,11538.666868227852,COMPLETED,Regular savings transaction
SAV_TXN_3230,SAV_1041,2023-01-23,2023-01-23,TRANSFER,206.50708134080796,3193.7323829222532,COMPLETED,Regular savings transaction
SAV_TXN_3231,SAV_1041,2023-10-17,2023-10-17,INTEREST,354.47256222545866,26669.02022459307,COMPLETED,Regular savings transaction
SAV_TXN_3232,SAV_1041,2023-07-10,2023-07-10,DEPOSIT,2413.827103756458,6350.703762598769,COMPLETED,Regular savings transaction
SAV_TXN_3233,SAV_1041,2023-06-26,2023-06-26,TRANSFER,659.6758481002842,17385.313960986692,COMPLETED,Regular savings transaction
SAV_TXN_3234,SAV_1041,2023-02-21,2023-02-21,WITHDRAWAL,351.8111684222964,5364.344973797638,COMPLETED,Regular savings transaction
SAV_TXN_3235,SAV_1041,2023-01-07,2023-01-07,DEPOSIT,263.45049749644727,4313.590198683335,COMPLETED,Regular savings transaction
SAV_TXN_3236,SAV_1041,2023-06-29,2023-06-29,TRANSFER,1097.2073672052663,5949.070227280198,COMPLETED,Regular savings transaction
SAV_TXN_3237,SAV_1041,2023-02-26,2023-02-26,WITHDRAWAL,3944.5741065944144,22170.26585408304,COMPLETED,Regular savings transaction
SAV_TXN_3238,SAV_1041,2023-02-27,2023-02-27,WITHDRAWAL,530.3851582497578,6621.882834563693,COMPLETED,Regular savings transaction
SAV_TXN_3239,SAV_1041,2023-07-06,2023-07-06,TRANSFER,485.88308704871616,4072.679610549226,COMPLETED,Regular savings transaction
SAV_TXN_3240,SAV_1041,2023-07-03,2023-07-03,INTEREST,188.87908765308543,13830.296516715996,COMPLETED,Regular savings transaction
SAV_TXN_3241,SAV_1041,2023-10-26,2023-10-26,DEPOSIT,512.4315575159873,10363.085324138121,COMPLETED,Regular savings transaction
SAV_TXN_3242,SAV_1041,2023-04-07,2023-04-07,INTEREST,323.8755036661492,13970.457208430425,COMPLETED,Regular savings transaction
SAV_TXN_3243,SAV_1041,2023-08-23,2023-08-23,DEPOSIT,464.8450044052031,11161.962606092506,COMPLETED,Regular savings transaction
SAV_TXN_3244,SAV_1041,2023-03-27,2023-03-27,DEPOSIT,194.26923236674696,1730.8735576184413,COMPLETED,Regular savings transaction
SAV_TXN_3245,SAV_1041,2023-09-01,2023-09-01,INTEREST,1495.8844899430346,4637.782260126669,COMPLETED,Regular savings transaction
SAV_TXN_3246,SAV_1041,2023-10-11,2023-10-11,INTEREST,586.3905275831914,46257.813148492765,COMPLETED,Regular savings transaction
SAV_TXN_3247,SAV_1041,2023-10-16,2023-10-16,WITHDRAWAL,127.66812467901042,21136.019806819622,COMPLETED,Regular savings transaction
SAV_TXN_3248,SAV_1041,2023-10-10,2023-10-10,TRANSFER,447.4026364921487,11127.728206938113,COMPLETED,Regular savings transaction
SAV_TXN_3249,SAV_1041,2023-03-22,2023-03-22,DEPOSIT,537.9045068290947,4550.812683724958,COMPLETED,Regular savings transaction
SAV_TXN_3250,SAV_1041,2023-02-25,2023-02-25,WITHDRAWAL,123.89978941424035,28666.979669139182,COMPLETED,Regular savings transaction
SAV_TXN_3251,SAV_1041,2023-07-24,2023-07-24,WITHDRAWAL,703.1341778948554,8409.676169540882,COMPLETED,Regular savings transaction
SAV_TXN_3252,SAV_1041,2023-01-17,2023-01-17,TRANSFER,459.42946244094753,5866.787302885801,COMPLETED,Regular savings transaction
SAV_TXN_3253,SAV_1041,2023-10-09,2023-10-09,WITHDRAWAL,181.76466655066758,4573.827433381207,COMPLETED,Regular savings transaction
SAV_TXN_3254,SAV_1041,2023-05-06,2023-05-06,DEPOSIT,578.9775699084896,7481.054198151642,COMPLETED,Regular savings transaction
SAV_TXN_3255,SAV_1041,2023-08-04,2023-08-04,INTEREST,696.6722334599294,7403.657959775221,COMPLETED,Regular savings transaction
SAV_TXN_3256,SAV_1041,2023-05-20,2023-05-20,WITHDRAWAL,1023.1172418963157,3887.6536668384274,COMPLETED,Regular savings transaction
SAV_TXN_3257,SAV_1041,2023-11-18,2023-11-18,WITHDRAWAL,396.3615417676067,3473.186768042741,COMPLETED,Regular savings transaction
SAV_TXN_3258,SAV_1041,2023-11-07,2023-11-07,WITHDRAWAL,118.89207597784304,3575.517335290865,COMPLETED,Regular savings transaction
SAV_TXN_3259,SAV_1041,2023-11-10,2023-11-10,DEPOSIT,409.45327787520495,9614.516374677703,COMPLETED,Regular savings transaction
SAV_TXN_3260,SAV_1041,2023-06-25,2023-06-25,DEPOSIT,348.4568944834045,5952.829404100408,COMPLETED,Regular savings transaction
SAV_TXN_3261,SAV_1041,2023-01-11,2023-01-11,WITHDRAWAL,283.42690541812476,49924.62764876136,COMPLETED,Regular savings transaction
SAV_TXN_3262,SAV_1041,2023-01-07,2023-01-07,DEPOSIT,331.0277570459378,32194.01802947742,COMPLETED,Regular savings transaction
SAV_TXN_3263,SAV_1041,2023-03-11,2023-03-11,TRANSFER,756.059806226929,17878.25456215136,COMPLETED,Regular savings transaction
SAV_TXN_3264,SAV_1041,2023-06-05,2023-06-05,TRANSFER,446.26134598180647,12669.72303776912,COMPLETED,Regular savings transaction
SAV_TXN_3265,SAV_1041,2023-01-24,2023-01-24,WITHDRAWAL,194.25642406537966,17219.258268731213,COMPLETED,Regular savings transaction
SAV_TXN_3266,SAV_1041,2023-04-12,2023-04-12,TRANSFER,361.8396657753244,14093.07757693031,COMPLETED,Regular savings transaction
SAV_TXN_3267,SAV_1041,2023-06-01,2023-06-01,TRANSFER,94.36292568822384,1986.2609944206051,COMPLETED,Regular savings transaction
SAV_TXN_3268,SAV_1041,2023-05-29,2023-05-29,DEPOSIT,179.46961153618813,6496.9042882651565,COMPLETED,Regular savings transaction
SAV_TXN_3269,SAV_1041,2023-02-06,2023-02-06,WITHDRAWAL,681.1937854800912,12669.073360777837,COMPLETED,Regular savings transaction
SAV_TXN_3270,SAV_1041,2023-03-02,2023-03-02,TRANSFER,544.0765217198891,13421.315932647667,COMPLETED,Regular savings transaction
SAV_TXN_3271,SAV_1041,2023-06-08,2023-06-08,TRANSFER,486.92340256075795,21049.787479949653,COMPLETED,Regular savings transaction
SAV_TXN_3272,SAV_1041,2023-09-03,2023-09-03,WITHDRAWAL,701.6265767368242,4429.439529976581,COMPLETED,Regular savings transaction
SAV_TXN_3273,SAV_1041,2023-05-10,2023-05-10,TRANSFER,208.7954405418113,4765.7431310725415,COMPLETED,Regular savings transaction
SAV_TXN_3274,SAV_1041,2023-06-09,2023-06-09,TRANSFER,181.32284283920788,2433.5891438722747,COMPLETED,Regular savings transaction
SAV_TXN_3275,SAV_1041,2023-06-01,2023-06-01,INTEREST,224.75479170010337,16041.72456550591,COMPLETED,Regular savings transaction
SAV_TXN_3276,SAV_1041,2023-06-01,2023-06-01,DEPOSIT,1248.4042073378007,9526.714165596459,COMPLETED,Regular savings transaction
SAV_TXN_3277,SAV_1041,2023-06-18,2023-06-18,DEPOSIT,1570.878494393515,19226.231295310477,COMPLETED,Regular savings transaction
SAV_TXN_3278,SAV_1041,2023-10-26,2023-10-26,TRANSFER,605.0571194586602,21179.759550114803,COMPLETED,Regular savings transaction
SAV_TXN_3279,SAV_1041,2023-08-06,2023-08-06,INTEREST,237.1858662628675,4462.833047210192,COMPLETED,Regular savings transaction
SAV_TXN_3280,SAV_1042,2023-07-17,2023-07-17,DEPOSIT,223.7640993077217,24684.140942077214,COMPLETED,Regular savings transaction
SAV_TXN_3281,SAV_1042,2023-08-18,2023-08-18,TRANSFER,100.49645513575123,31371.137443867174,COMPLETED,Regular savings transaction
SAV_TXN_3282,SAV_1042,2023-12-23,2023-12-23,TRANSFER,258.7905464657544,1562.4164201841213,COMPLETED,Regular savings transaction
SAV_TXN_3283,SAV_1042,2023-02-25,2023-02-25,TRANSFER,268.9354410241417,14347.495727131298,COMPLETED,Regular savings transaction
SAV_TXN_3284,SAV_1042,2023-12-23,2023-12-23,INTEREST,762.5431226285871,10839.727225643885,COMPLETED,Regular savings transaction
SAV_TXN_3285,SAV_1042,2023-12-07,2023-12-07,DEPOSIT,201.04716547931224,13188.533503290804,COMPLETED,Regular savings transaction
SAV_TXN_3286,SAV_1042,2023-03-21,2023-03-21,DEPOSIT,885.7686528500408,2303.248298938103,COMPLETED,Regular savings transaction
SAV_TXN_3287,SAV_1042,2023-07-14,2023-07-14,TRANSFER,252.14641218883813,28994.37591558074,COMPLETED,Regular savings transaction
SAV_TXN_3288,SAV_1042,2023-03-11,2023-03-11,TRANSFER,239.46885438201284,3581.777801981678,COMPLETED,Regular savings transaction
SAV_TXN_3289,SAV_1042,2023-08-20,2023-08-20,TRANSFER,1047.8330267701301,4237.004249912173,COMPLETED,Regular savings transaction
SAV_TXN_3290,SAV_1042,2023-09-24,2023-09-24,WITHDRAWAL,79.64248885786927,5813.4761924838795,COMPLETED,Regular savings transaction
SAV_TXN_3291,SAV_1042,2023-07-18,2023-07-18,DEPOSIT,788.3735487016545,5251.00721150953,COMPLETED,Regular savings transaction
SAV_TXN_3292,SAV_1042,2023-11-06,2023-11-06,TRANSFER,369.26545850773624,10287.613135543046,COMPLETED,Regular savings transaction
SAV_TXN_3293,SAV_1042,2023-05-05,2023-05-05,DEPOSIT,956.7000795043115,14243.185635637585,COMPLETED,Regular savings transaction
SAV_TXN_3294,SAV_1042,2023-06-02,2023-06-02,DEPOSIT,158.4014514078163,3465.649631893223,COMPLETED,Regular savings transaction
SAV_TXN_3295,SAV_1042,2023-02-19,2023-02-19,DEPOSIT,2101.292556585948,8050.969007648184,COMPLETED,Regular savings transaction
SAV_TXN_3296,SAV_1042,2023-11-23,2023-11-23,DEPOSIT,915.859099477074,7175.3840174635125,COMPLETED,Regular savings transaction
SAV_TXN_3297,SAV_1042,2023-07-14,2023-07-14,WITHDRAWAL,189.32275372835096,15965.800392259624,COMPLETED,Regular savings transaction
SAV_TXN_3298,SAV_1042,2023-10-19,2023-10-19,INTEREST,223.6309906605882,7191.985469509491,COMPLETED,Regular savings transaction
SAV_TXN_3299,SAV_1042,2023-04-19,2023-04-19,WITHDRAWAL,341.0508442857473,6573.7887096530885,COMPLETED,Regular savings transaction
SAV_TXN_3300,SAV_1042,2023-04-11,2023-04-11,INTEREST,427.5610534538286,7161.487372961233,COMPLETED,Regular savings transaction
SAV_TXN_3301,SAV_1042,2023-08-04,2023-08-04,TRANSFER,279.31005164266577,27317.339358321304,COMPLETED,Regular savings transaction
SAV_TXN_3302,SAV_1042,2023-02-16,2023-02-16,TRANSFER,954.8918942945297,6441.100841790419,COMPLETED,Regular savings transaction
SAV_TXN_3303,SAV_1042,2023-08-29,2023-08-29,DEPOSIT,198.44108339449056,6068.269293153983,COMPLETED,Regular savings transaction
SAV_TXN_3304,SAV_1042,2023-04-18,2023-04-18,INTEREST,386.1399730205836,20121.728061768103,COMPLETED,Regular savings transaction
SAV_TXN_3305,SAV_1042,2023-02-19,2023-02-19,INTEREST,722.3933935427411,4178.739995530974,COMPLETED,Regular savings transaction
SAV_TXN_3306,SAV_1042,2023-09-05,2023-09-05,WITHDRAWAL,1267.5391596763875,47196.71073425786,COMPLETED,Regular savings transaction
SAV_TXN_3307,SAV_1042,2023-12-13,2023-12-13,WITHDRAWAL,500.80776586087865,7776.222308708629,COMPLETED,Regular savings transaction
SAV_TXN_3308,SAV_1042,2023-01-05,2023-01-05,TRANSFER,188.1653479081449,5951.657392408825,COMPLETED,Regular savings transaction
SAV_TXN_3309,SAV_1042,2023-07-04,2023-07-04,TRANSFER,494.0645303958828,9087.065273176548,COMPLETED,Regular savings transaction
SAV_TXN_3310,SAV_1042,2023-06-07,2023-06-07,WITHDRAWAL,212.49837256735816,33033.96015084102,COMPLETED,Regular savings transaction
SAV_TXN_3311,SAV_1042,2023-08-21,2023-08-21,WITHDRAWAL,269.18223570623155,9532.866281129222,COMPLETED,Regular savings transaction
SAV_TXN_3312,SAV_1042,2023-03-25,2023-03-25,INTEREST,456.64773465799607,21818.304496923156,COMPLETED,Regular savings transaction
SAV_TXN_3313,SAV_1042,2023-05-28,2023-05-28,INTEREST,5235.850760917717,4023.016269408557,COMPLETED,Regular savings transaction
SAV_TXN_3314,SAV_1042,2023-10-02,2023-10-02,WITHDRAWAL,101.81062644381979,15271.98330382874,COMPLETED,Regular savings transaction
SAV_TXN_3315,SAV_1042,2023-01-17,2023-01-17,TRANSFER,335.56984392047275,13430.375124912729,COMPLETED,Regular savings transaction
SAV_TXN_3316,SAV_1043,2023-05-06,2023-05-06,WITHDRAWAL,580.7284876512515,843.1067381906862,COMPLETED,Regular savings transaction
SAV_TXN_3317,SAV_1043,2023-04-28,2023-04-28,INTEREST,351.9466451740072,1892.6763642166804,COMPLETED,Regular savings transaction
SAV_TXN_3318,SAV_1043,2023-01-19,2023-01-19,TRANSFER,707.5623623244484,3279.623614255088,COMPLETED,Regular savings transaction
SAV_TXN_3319,SAV_1043,2023-07-12,2023-07-12,DEPOSIT,147.94792319030825,29396.538694536313,COMPLETED,Regular savings transaction
SAV_TXN_3320,SAV_1043,2023-01-29,2023-01-29,WITHDRAWAL,968.4187468966378,4478.028183935746,COMPLETED,Regular savings transaction
SAV_TXN_3321,SAV_1043,2023-05-05,2023-05-05,INTEREST,399.3398238902701,111639.17539315802,COMPLETED,Regular savings transaction
SAV_TXN_3322,SAV_1043,2023-08-30,2023-08-30,TRANSFER,1662.7140655980809,1984.9321950865583,COMPLETED,Regular savings transaction
SAV_TXN_3323,SAV_1043,2023-01-16,2023-01-16,INTEREST,880.5208251539565,13171.501743177183,COMPLETED,Regular savings transaction
SAV_TXN_3324,SAV_1043,2023-06-25,2023-06-25,TRANSFER,298.6848671213903,9499.34838734948,COMPLETED,Regular savings transaction
SAV_TXN_3325,SAV_1043,2023-03-07,2023-03-07,TRANSFER,1506.9886381234512,57426.583169790836,COMPLETED,Regular savings transaction
SAV_TXN_3326,SAV_1043,2023-08-07,2023-08-07,WITHDRAWAL,139.7066583622752,31448.384514708945,COMPLETED,Regular savings transaction
SAV_TXN_3327,SAV_1043,2023-08-31,2023-08-31,INTEREST,884.643011978227,22520.369179944508,COMPLETED,Regular savings transaction
SAV_TXN_3328,SAV_1043,2023-07-19,2023-07-19,TRANSFER,258.1021081709074,8686.013506405108,COMPLETED,Regular savings transaction
SAV_TXN_3329,SAV_1043,2023-05-29,2023-05-29,WITHDRAWAL,525.0586698102178,3793.5843350955925,COMPLETED,Regular savings transaction
SAV_TXN_3330,SAV_1043,2023-10-14,2023-10-14,INTEREST,324.0679633724762,14761.91563997898,COMPLETED,Regular savings transaction
SAV_TXN_3331,SAV_1043,2023-05-23,2023-05-23,INTEREST,407.1314519057992,14111.421481236928,COMPLETED,Regular savings transaction
SAV_TXN_3332,SAV_1043,2023-10-03,2023-10-03,INTEREST,368.3645897416981,25180.050117808387,COMPLETED,Regular savings transaction
SAV_TXN_3333,SAV_1043,2023-08-05,2023-08-05,TRANSFER,743.8225112163726,13745.666397265979,COMPLETED,Regular savings transaction
SAV_TXN_3334,SAV_1043,2023-07-01,2023-07-01,DEPOSIT,1098.7591058807454,14424.598339362881,COMPLETED,Regular savings transaction
SAV_TXN_3335,SAV_1043,2023-03-29,2023-03-29,DEPOSIT,1089.245144796371,1981.5222540472246,COMPLETED,Regular savings transaction
SAV_TXN_3336,SAV_1043,2023-05-12,2023-05-12,TRANSFER,219.92497180452244,5871.222947552463,COMPLETED,Regular savings transaction
SAV_TXN_3337,SAV_1043,2023-10-14,2023-10-14,DEPOSIT,575.176951983325,5982.07576919787,COMPLETED,Regular savings transaction
SAV_TXN_3338,SAV_1043,2023-06-29,2023-06-29,INTEREST,568.5377689026775,1666.9182211400653,COMPLETED,Regular savings transaction
SAV_TXN_3339,SAV_1043,2023-05-09,2023-05-09,TRANSFER,598.0114678333834,6169.2926954603645,COMPLETED,Regular savings transaction
SAV_TXN_3340,SAV_1043,2023-12-03,2023-12-03,DEPOSIT,240.79039503949116,34414.14518554297,COMPLETED,Regular savings transaction
SAV_TXN_3341,SAV_1043,2023-09-14,2023-09-14,INTEREST,1060.4699076850084,2075.801110762565,COMPLETED,Regular savings transaction
SAV_TXN_3342,SAV_1043,2023-01-20,2023-01-20,INTEREST,1562.6628872376928,27403.82669777574,COMPLETED,Regular savings transaction
SAV_TXN_3343,SAV_1043,2023-01-09,2023-01-09,INTEREST,1222.357922073481,13440.0349241975,COMPLETED,Regular savings transaction
SAV_TXN_3344,SAV_1043,2023-02-27,2023-02-27,WITHDRAWAL,302.32326633576156,15004.324780893583,COMPLETED,Regular savings transaction
SAV_TXN_3345,SAV_1043,2023-07-14,2023-07-14,INTEREST,170.99173184704716,6235.160426398843,COMPLETED,Regular savings transaction
SAV_TXN_3346,SAV_1043,2023-07-11,2023-07-11,DEPOSIT,409.64327160404093,41260.20775863696,COMPLETED,Regular savings transaction
SAV_TXN_3347,SAV_1043,2023-11-06,2023-11-06,TRANSFER,777.9103401675417,7015.067579433906,COMPLETED,Regular savings transaction
SAV_TXN_3348,SAV_1043,2023-06-11,2023-06-11,INTEREST,136.46364256846164,4149.345933284498,COMPLETED,Regular savings transaction
SAV_TXN_3349,SAV_1043,2023-01-23,2023-01-23,INTEREST,5789.4183741242505,3025.5130203560857,COMPLETED,Regular savings transaction
SAV_TXN_3350,SAV_1043,2023-02-25,2023-02-25,DEPOSIT,576.9438725524062,38242.65877378059,COMPLETED,Regular savings transaction
SAV_TXN_3351,SAV_1043,2023-12-17,2023-12-17,TRANSFER,106.72092150360254,37104.15977207702,COMPLETED,Regular savings transaction
SAV_TXN_3352,SAV_1044,2023-02-04,2023-02-04,DEPOSIT,1382.7300717894207,2873.0805064070746,COMPLETED,Regular savings transaction
SAV_TXN_3353,SAV_1044,2023-07-18,2023-07-18,INTEREST,207.9939825816891,23329.869347492495,COMPLETED,Regular savings transaction
SAV_TXN_3354,SAV_1044,2023-06-23,2023-06-23,DEPOSIT,57.5727256491436,3754.0140997575,COMPLETED,Regular savings transaction
SAV_TXN_3355,SAV_1044,2023-12-14,2023-12-14,WITHDRAWAL,259.8757400570339,8281.573892296823,COMPLETED,Regular savings transaction
SAV_TXN_3356,SAV_1044,2023-09-05,2023-09-05,WITHDRAWAL,218.11818369507583,24985.88835187599,COMPLETED,Regular savings transaction
SAV_TXN_3357,SAV_1044,2023-07-12,2023-07-12,INTEREST,206.17204115549612,12837.732669168732,COMPLETED,Regular savings transaction
SAV_TXN_3358,SAV_1044,2023-01-10,2023-01-10,TRANSFER,204.4063570509526,68772.64545186427,COMPLETED,Regular savings transaction
SAV_TXN_3359,SAV_1044,2023-01-09,2023-01-09,DEPOSIT,355.40724828328416,6934.7062970954175,COMPLETED,Regular savings transaction
SAV_TXN_3360,SAV_1044,2023-02-15,2023-02-15,DEPOSIT,1654.5993625517756,8761.330080241141,COMPLETED,Regular savings transaction
SAV_TXN_3361,SAV_1044,2023-03-22,2023-03-22,INTEREST,319.12952995804926,31316.182805695633,COMPLETED,Regular savings transaction
SAV_TXN_3362,SAV_1044,2023-10-28,2023-10-28,DEPOSIT,425.94735979219405,12163.19004055294,COMPLETED,Regular savings transaction
SAV_TXN_3363,SAV_1044,2023-04-19,2023-04-19,INTEREST,175.66552470773598,17352.12516135103,COMPLETED,Regular savings transaction
SAV_TXN_3364,SAV_1044,2023-01-14,2023-01-14,INTEREST,403.9273226486645,5028.460171617538,COMPLETED,Regular savings transaction
SAV_TXN_3365,SAV_1044,2023-03-09,2023-03-09,INTEREST,470.0572712536921,2510.467867458902,COMPLETED,Regular savings transaction
SAV_TXN_3366,SAV_1044,2023-11-10,2023-11-10,WITHDRAWAL,918.4817534920455,2239.249720873913,COMPLETED,Regular savings transaction
SAV_TXN_3367,SAV_1044,2023-03-07,2023-03-07,TRANSFER,463.558134917415,44685.09139890256,COMPLETED,Regular savings transaction
SAV_TXN_3368,SAV_1044,2023-06-20,2023-06-20,WITHDRAWAL,323.9628759682113,5112.051978684306,COMPLETED,Regular savings transaction
SAV_TXN_3369,SAV_1044,2023-03-18,2023-03-18,INTEREST,1210.3106101811159,3648.9135198343797,COMPLETED,Regular savings transaction
SAV_TXN_3370,SAV_1044,2023-03-10,2023-03-10,INTEREST,155.58568580338124,20878.9082904501,COMPLETED,Regular savings transaction
SAV_TXN_3371,SAV_1044,2023-09-10,2023-09-10,WITHDRAWAL,377.2832127621306,9236.719938617418,COMPLETED,Regular savings transaction
SAV_TXN_3372,SAV_1044,2023-08-21,2023-08-21,WITHDRAWAL,521.2266037986134,4645.024567012003,COMPLETED,Regular savings transaction
SAV_TXN_3373,SAV_1044,2023-10-27,2023-10-27,DEPOSIT,730.1491790068507,18808.75961050527,COMPLETED,Regular savings transaction
SAV_TXN_3374,SAV_1044,2023-05-23,2023-05-23,INTEREST,760.1661997641131,26647.712496724405,COMPLETED,Regular savings transaction
SAV_TXN_3375,SAV_1044,2023-05-24,2023-05-24,DEPOSIT,741.0910518081304,87207.24537225702,COMPLETED,Regular savings transaction
SAV_TXN_3376,SAV_1044,2023-01-31,2023-01-31,WITHDRAWAL,1299.306088377628,1426.3365540991642,COMPLETED,Regular savings transaction
SAV_TXN_3377,SAV_1044,2023-08-17,2023-08-17,WITHDRAWAL,457.1857289573963,15249.24043620279,COMPLETED,Regular savings transaction
SAV_TXN_3378,SAV_1044,2023-03-08,2023-03-08,TRANSFER,997.6402587705868,1905.8058493013964,COMPLETED,Regular savings transaction
SAV_TXN_3379,SAV_1044,2023-10-28,2023-10-28,WITHDRAWAL,202.1325438722504,7387.990811749589,COMPLETED,Regular savings transaction
SAV_TXN_3380,SAV_1044,2023-01-17,2023-01-17,DEPOSIT,565.0427915475807,2074.399824298919,COMPLETED,Regular savings transaction
SAV_TXN_3381,SAV_1044,2023-08-06,2023-08-06,TRANSFER,130.22676975410224,2581.7220456715954,COMPLETED,Regular savings transaction
SAV_TXN_3382,SAV_1044,2023-09-10,2023-09-10,INTEREST,293.43656883156046,45415.236346527665,COMPLETED,Regular savings transaction
SAV_TXN_3383,SAV_1044,2023-10-17,2023-10-17,DEPOSIT,411.2960500640193,4248.405276209935,COMPLETED,Regular savings transaction
SAV_TXN_3384,SAV_1044,2023-11-22,2023-11-22,INTEREST,308.09521577884465,9904.74877089061,COMPLETED,Regular savings transaction
SAV_TXN_3385,SAV_1044,2023-08-30,2023-08-30,WITHDRAWAL,945.1563532865791,10614.998377796828,COMPLETED,Regular savings transaction
SAV_TXN_3386,SAV_1044,2023-04-05,2023-04-05,INTEREST,618.8235127146629,2232.5034828957046,COMPLETED,Regular savings transaction
SAV_TXN_3387,SAV_1044,2023-01-30,2023-01-30,TRANSFER,329.6807395839883,7685.437528196644,COMPLETED,Regular savings transaction
SAV_TXN_3388,SAV_1045,2023-04-29,2023-04-29,INTEREST,222.04703949394178,39674.0161818388,COMPLETED,Regular savings transaction
SAV_TXN_3389,SAV_1045,2023-01-10,2023-01-10,DEPOSIT,629.073763893371,9017.815877327903,COMPLETED,Regular savings transaction
SAV_TXN_3390,SAV_1045,2023-06-21,2023-06-21,WITHDRAWAL,365.94987972084425,3957.6870830883863,COMPLETED,Regular savings transaction
SAV_TXN_3391,SAV_1045,2023-07-03,2023-07-03,TRANSFER,1560.4858714616244,32419.39886241558,COMPLETED,Regular savings transaction
SAV_TXN_3392,SAV_1045,2023-02-26,2023-02-26,DEPOSIT,570.2951030452653,1400.295778844987,COMPLETED,Regular savings transaction
SAV_TXN_3393,SAV_1045,2023-03-23,2023-03-23,TRANSFER,131.32236739968172,29706.700228923324,COMPLETED,Regular savings transaction
SAV_TXN_3394,SAV_1045,2023-06-16,2023-06-16,TRANSFER,391.67415258257563,1205.7782355485392,COMPLETED,Regular savings transaction
SAV_TXN_3395,SAV_1045,2023-02-10,2023-02-10,WITHDRAWAL,367.1202035786776,31033.384322621267,COMPLETED,Regular savings transaction
SAV_TXN_3396,SAV_1045,2023-06-10,2023-06-10,TRANSFER,65.98664263674814,1368.9110406937316,COMPLETED,Regular savings transaction
SAV_TXN_3397,SAV_1045,2023-10-22,2023-10-22,DEPOSIT,601.445673318034,9157.43727745433,COMPLETED,Regular savings transaction
SAV_TXN_3398,SAV_1045,2023-09-07,2023-09-07,DEPOSIT,1101.4644694845942,7984.660665401787,COMPLETED,Regular savings transaction
SAV_TXN_3399,SAV_1045,2023-09-23,2023-09-23,INTEREST,97.11090983225765,19980.877908492363,COMPLETED,Regular savings transaction
